Comment,Sentiment
ละกูจะได้รถใช้เสาร์หน้าอะ แต่ต้องมาเจอข่าวร้ายว่า มาสด้า2ของกูอะ จะไม่อยู่แล้วนะ ที่บ้านคงไม่เก็บรถนี้ไว้แล้วอะ ใจนึงก็เสียดาย แต่คิดดูใครจะอยากได้รถมีตำหนิวะ ไม่ใช่ความผิดกูด้วย,neg
ละครลิงอีกหนึ่งฉาก แต่ดันใส่อารมณ์มากไปหน่อยเลยกลายเป็นแสดงความถ่อยออกมาให้ชาวบ้านเห็น,neg
ละจะถามวันไดทำไม,neg
ละจะทิ้งคนที่คุณภาพไม่ถึงงี้หรอ อะไรของเขาว่ะรู้สึกว่าเขาแย่วะ,neg
ล่ะผ้าอนามัยลอรีเอะอันใหม่นี่แพงอะไรอะ 16ชิ้น 60บาท น้ำตาจิไหล,neg
ละอายบ้างมั้ย รู้สึกกระดากตัวเองบ้างรึเปล่า,neg
ลักษณะ..หัวยังไม่ได้สระ,neg
ลาก่อน บาบีกอน ไข่พยาธิก็มา,neg
ลาก่อนครับ เจอกันอีกทีรัฐบาลใหม่เลย,neg
ลาก่อนครับแพงขนาดนี้,neg
ลาก่อนนะจ๊ะคนแพ้ก็ต้องดูแลตัวเอง,neg
ลาก่อย,neg
ลาก่อย ฮอนด้า ปกติก็ไม่คิดจะซื้ออยุ่แล้ว ใช้พี่ To ดีแระ,neg
ลากเอาแจ๊สมาร่วมวง แล้วทำไม ไม่เอามาสด้า 2 ดีเซล มาด้วยซะเลยหละ เหอๆ,neg
ลานสมเด็จฉันคนนึงละนอนไม่ได้ ยุง + เเผ่นกระเบื้องลานร้อนชิบหาย,neg
"ลาเนจก็ดี แต่ลาเนจตัวนึงก็แพงแหง่ะ แบบ20,000วอนไม่มีจริง",neg
ลาบลุงน้อยนี่พวกเหี้ยเลิกคาบเช้า ยกแสงโสมไปกลมนึง น้ำแข็งฟรีน้ำเปล่าฟรี แดกตอนเที่ยงแล้วเมามาเรียนคาบบ่ายต่อ,neg
ล่าสุดโดนหักไป 99 จาก 49 (งง เพราะยับไม่ตามข่าว)ความคิดเห็นส่วนตัวคือไม่คุ้มมาก ไม่อัพเดทหนัง แล้วก็ ไม่มีอะไรใหม่ๆ เข้ามาเลย,neg
